ItemType,Title,Author,CopyrightDate,AccessionedDate,OwningLibrary,ReplacementPrice,MissingStatus,MissingDate,CallNumber,Barcode,Bib Marc Tag Number,Bib Marc Subfield Name,Bib Marc Subfield Data
LPBOOK,The painted castle,"Cambron, Kristy,",2019,11/15/19,Distribution Facility,$23.24 ,HOLDS-VAN,1/9/20,CAMB,141152722,300,a,577 pages (large print) ;
LPBOOK,The painted castle,"Cambron, Kristy,",2019,11/15/19,Distribution Facility,$23.24 ,HOLDS-VAN,1/9/20,CAMB,141152722,300,c,23 cm.
LPBOOK,Royal holiday,"Guillory, Jasmine,",2019,11/15/19,Library 21c,$23.37 ,LPRINT,1/20/20,GUIL,173639931,300,a,326 pages (large print) ;
LPBOOK,Royal holiday,"Guillory, Jasmine,",2019,11/15/19,Library 21c,$23.37 ,LPRINT,1/20/20,GUIL,173639931,300,c,23 cm
LPBOOK,Royal holiday,"Guillory, Jasmine,",2019,11/15/19,Library 21c,$23.37 ,LPRINT,2/3/20,GUIL,173639923,300,a,326 pages (large print) ;
LPBOOK,Royal holiday,"Guillory, Jasmine,",2019,11/15/19,Library 21c,$23.37 ,LPRINT,2/3/20,GUIL,173639923,300,c,23 cm
VANBOOK,The world that we knew a novel /,"Hoffman, Alice,",2019,11/15/19,Lobby Stop Van,$23.37 ,CHECKEDOUT,1/22/20,HOFF,173639972,300,a,445 pages (large print) :
VANBOOK,The world that we knew a novel /,"Hoffman, Alice,",2019,11/15/19,Lobby Stop Van,$23.37 ,CHECKEDOUT,1/22/20,HOFF,173639972,300,c,23 cm
LPBOOK,The world that we knew a novel /,"Hoffman, Alice,",2019,11/15/19,East Library,$23.37 ,CHECKEDOUT,2/2/20,HOFF,173639964,300,a,445 pages (large print) :
LPBOOK,The world that we knew a novel /,"Hoffman, Alice,",2019,11/15/19,East Library,$23.37 ,CHECKEDOUT,2/2/20,HOFF,173639964,300,c,23 cm
LPBOOK,The world that we knew a novel /,"Hoffman, Alice,",2019,11/15/19,Monument Library,$23.37 ,CHECKEDOUT,2/1/20,HOFF,173639980,300,a,445 pages (large print) :
LPBOOK,The world that we knew a novel /,"Hoffman, Alice,",2019,11/15/19,Monument Library,$23.37 ,CHECKEDOUT,2/1/20,HOFF,173639980,300,c,23 cm
LPBOOK,Let it snow a novel /,"Thayer, Nancy,",2019,11/15/19,Palmer Lake Library,$23.37 ,CHECKEDOUT,2/4/20,THAY,173640004,300,a,286 pages (large print) ;
LPBOOK,Let it snow a novel /,"Thayer, Nancy,",2019,11/15/19,Palmer Lake Library,$23.37 ,CHECKEDOUT,2/4/20,THAY,173640004,300,c,23 cm
LPBOOK,Let it snow a novel /,"Thayer, Nancy,",2019,11/15/19,Library 21c,$23.37 ,HOLDS-VAN,1/24/20,THAY,173639998,300,a,286 pages (large print) ;
LPBOOK,Let it snow a novel /,"Thayer, Nancy,",2019,11/15/19,Library 21c,$23.37 ,HOLDS-VAN,1/24/20,THAY,173639998,300,c,23 cm
LPBOOK,The wolf connection what wolves can teach us about being human /,"Alfero, Teo,",2019,11/15/19,East Library,$22.77 ,LPRINT,12/6/19,599.773 ALFE,173639840,300,a,416 pages (large print) :
LPBOOK,The wolf connection what wolves can teach us about being human /,"Alfero, Teo,",2019,11/15/19,East Library,$22.77 ,LPRINT,12/6/19,599.773 ALFE,173639840,300,c,23 cm
LPBOOK,The wolf connection what wolves can teach us about being human /,"Alfero, Teo,",2019,11/15/19,Ruth Holley Library,$22.77 ,HOLDS-BKM,2/3/20,599.773 ALFE,173639832,300,a,416 pages (large print) :
LPBOOK,The wolf connection what wolves can teach us about being human /,"Alfero, Teo,",2019,11/15/19,Ruth Holley Library,$22.77 ,HOLDS-BKM,2/3/20,599.773 ALFE,173639832,300,c,23 cm
LPBOOK,Doctor dogs how our best friends are becoming our best medicine /,"Goodavage, Maria,",2019,11/15/19,Distribution Facility,$22.77 ,CHECKEDOUT,1/25/20,615.85158 GOOD,141201814,300,a,560 pages (large print) ;
LPBOOK,Doctor dogs how our best friends are becoming our best medicine /,"Goodavage, Maria,",2019,11/15/19,Distribution Facility,$22.77 ,CHECKEDOUT,1/25/20,615.85158 GOOD,141201814,300,c,23 cm.
LPBOOK,Doctor dogs how our best friends are becoming our best medicine /,"Goodavage, Maria,",2019,11/15/19,Penrose Library,$22.77 ,LPRINT,1/7/20,615.85158 GOOD,141201813,300,a,560 pages (large print) ;
LPBOOK,Doctor dogs how our best friends are becoming our best medicine /,"Goodavage, Maria,",2019,11/15/19,Penrose Library,$22.77 ,LPRINT,1/7/20,615.85158 GOOD,141201813,300,c,23 cm.
LPBOOK,We are the weather saving the planet begins at breakfast /,"Foer, Jonathan Safran,",2019,11/15/19,East Library,$24.74 ,LPRINT,2/4/20,636 FOER,141152748,300,a,415 pages (large print) ;
LPBOOK,We are the weather saving the planet begins at breakfast /,"Foer, Jonathan Safran,",2019,11/15/19,East Library,$24.74 ,LPRINT,2/4/20,636 FOER,141152748,300,c,23 cm.
LPBOOK,We are the weather saving the planet begins at breakfast /,"Foer, Jonathan Safran,",2019,11/15/19,Mobile Libraries,$24.74 ,LPRINT,2/4/20,636 FOER,141152749,300,a,415 pages (large print) ;
LPBOOK,We are the weather saving the planet begins at breakfast /,"Foer, Jonathan Safran,",2019,11/15/19,Mobile Libraries,$24.74 ,LPRINT,2/4/20,636 FOER,141152749,300,c,23 cm.
LPBOOK,Hymns of the Republic the story of the final year of the American Civil War /,"Gwynne, S. C. (Samuel C.),",2019,11/15/19,Distribution Facility,$26.99 ,CHECKEDOUT,1/27/20,973.7 GWYN,141152683,300,a,697 pages (large print) :
LPBOOK,Hymns of the Republic the story of the final year of the American Civil War /,"Gwynne, S. C. (Samuel C.),",2019,11/15/19,Distribution Facility,$26.99 ,CHECKEDOUT,1/27/20,973.7 GWYN,141152683,300,c,23 cm.
LPBOOK,Hymns of the Republic the story of the final year of the American Civil War /,"Gwynne, S. C. (Samuel C.),",2019,11/15/19,Penrose Library,$26.99 ,CHECKEDOUT,1/30/20,973.7 GWYN,141152682,300,a,697 pages (large print) :
LPBOOK,Hymns of the Republic the story of the final year of the American Civil War /,"Gwynne, S. C. (Samuel C.),",2019,11/15/19,Penrose Library,$26.99 ,CHECKEDOUT,1/30/20,973.7 GWYN,141152682,300,c,23 cm.
LPBOOK,Three women,"Taddeo, Lisa,",2019,11/15/19,Distribution Facility,$24.74 ,CHECKEDOUT,1/23/20,306.7082 TADD,141152685,300,a,507 pages (large print) ;
LPBOOK,Three women,"Taddeo, Lisa,",2019,11/15/19,Distribution Facility,$24.74 ,CHECKEDOUT,1/23/20,306.7082 TADD,141152685,300,c,23 cm.
LPBOOK,Three women,"Taddeo, Lisa,",2019,11/15/19,Distribution Facility,$24.74 ,CHECKEDOUT,1/30/20,306.7082 TADD,141152684,300,a,507 pages (large print) ;
LPBOOK,Three women,"Taddeo, Lisa,",2019,11/15/19,Distribution Facility,$24.74 ,CHECKEDOUT,1/30/20,306.7082 TADD,141152684,300,c,23 cm.
PLAYER,Dogfight over Tokyo,"Wukovits, John,",2019,11/15/19,Distribution Facility,$49.69 ,CHECKEDOUT,2/1/20,940.54 WUKO 1-DEVICE,158613539,300,a,1 audio media player :
PLAYER,Dogfight over Tokyo,"Wukovits, John,",2019,11/15/19,Distribution Facility,$49.69 ,CHECKEDOUT,2/1/20,940.54 WUKO 1-DEVICE,158613539,300,c,3 3/8 x 2 1/8 in.
PLAYER,Dogfight over Tokyo,"Wukovits, John,",2019,11/15/19,Distribution Facility,$49.69 ,CHECKEDOUT,1/31/20,940.54 WUKO 1-DEVICE,158613547,300,a,1 audio media player :
PLAYER,Dogfight over Tokyo,"Wukovits, John,",2019,11/15/19,Distribution Facility,$49.69 ,CHECKEDOUT,1/31/20,940.54 WUKO 1-DEVICE,158613547,300,c,3 3/8 x 2 1/8 in.
PLAYER,The German house a novel /,"Hess, Annette,",2019,11/15/19,Library 21c,$56.79 ,BKPLAYER,1/8/20,HESS 1-DEVICE,158613760,300,a,1 audio media player (approximately 11 hr.) :
PLAYER,The German house a novel /,"Hess, Annette,",2019,11/15/19,Library 21c,$56.79 ,BKPLAYER,1/8/20,HESS 1-DEVICE,158613760,300,c,3 3/8 x 2 1/8 in.
PLAYER,The German house a novel /,"Hess, Annette,",2019,11/15/19,Cheyenne Mountain Library,$56.79 ,BKPLAYER,1/29/20,HESS 1-DEVICE,158613752,300,a,1 audio media player (approximately 11 hr.) :
PLAYER,The German house a novel /,"Hess, Annette,",2019,11/15/19,Cheyenne Mountain Library,$56.79 ,BKPLAYER,1/29/20,HESS 1-DEVICE,158613752,300,c,3 3/8 x 2 1/8 in.
PLAYER,The great pretender,"Cahalan, Susannah,",2019,11/15/19,Distribution Facility,$53.24 ,CHECKEDOUT,2/3/20,616.89 CAHA 1-DEVICE,158613653,300,a,1 audio media player (approximately 11 hr.) :
PLAYER,The great pretender,"Cahalan, Susannah,",2019,11/15/19,Distribution Facility,$53.24 ,CHECKEDOUT,2/3/20,616.89 CAHA 1-DEVICE,158613653,300,c,3 3/8 x 2 1/8 in.
PLAYER,The great pretender,"Cahalan, Susannah,",2019,11/15/19,Distribution Facility,$53.24 ,CHECKEDOUT,1/29/20,616.89 CAHA 1-DEVICE,158613646,300,a,1 audio media player (approximately 11 hr.) :
PLAYER,The great pretender,"Cahalan, Susannah,",2019,11/15/19,Distribution Facility,$53.24 ,CHECKEDOUT,1/29/20,616.89 CAHA 1-DEVICE,158613646,300,c,3 3/8 x 2 1/8 in.
PLAYER,Imagination understanding our mind's greatest power /,"Davies, Jim,",2019,11/15/19,Distribution Facility,$46.14 ,CHECKEDOUT,1/28/20,153.3 DAVI 1-DEVICE,158613604,300,a,"1 audio media player (approximately 11 hr., 30 min.) :"
PLAYER,Imagination understanding our mind's greatest power /,"Davies, Jim,",2019,11/15/19,Distribution Facility,$46.14 ,CHECKEDOUT,1/28/20,153.3 DAVI 1-DEVICE,158613604,300,c,3 3/8 x 2 1/8 in.
PLAYER,Imagination understanding our mind's greatest power /,"Davies, Jim,",2019,11/15/19,East Library,$46.14 ,CHECKEDOUT,1/17/20,153.3 DAVI 1-DEVICE,158613612,300,a,"1 audio media player (approximately 11 hr., 30 min.) :"
PLAYER,Imagination understanding our mind's greatest power /,"Davies, Jim,",2019,11/15/19,East Library,$46.14 ,CHECKEDOUT,1/17/20,153.3 DAVI 1-DEVICE,158613612,300,c,3 3/8 x 2 1/8 in.
PLAYER,The peppermint tea chronicles,"McCall Smith, Alexander,",2019,11/15/19,Distribution Facility,$71.24 ,CHECKEDOUT,1/31/20,MCCA 1-DEVICE,158613711,300,a,"1 audio media player (9 hr., 45 min.) :"
PLAYER,The peppermint tea chronicles,"McCall Smith, Alexander,",2019,11/15/19,Distribution Facility,$71.24 ,CHECKEDOUT,1/31/20,MCCA 1-DEVICE,158613711,300,c,3 3/8 x 2 1/8 in.
PLAYER,The peppermint tea chronicles,"McCall Smith, Alexander,",2019,11/15/19,Distribution Facility,$71.24 ,CHECKEDOUT,1/28/20,MCCA 1-DEVICE,158613703,300,a,"1 audio media player (9 hr., 45 min.) :"
PLAYER,The peppermint tea chronicles,"McCall Smith, Alexander,",2019,11/15/19,Distribution Facility,$71.24 ,CHECKEDOUT,1/28/20,MCCA 1-DEVICE,158613703,300,c,3 3/8 x 2 1/8 in.
PLAYER,The rise of magicks,"Roberts, Nora,",2019,11/15/19,Distribution Facility,$56.79 ,CHECKEDOUT,1/10/20,ROBE 1-DEVICE,158613562,300,a,1 audio media player (approximately 14 hr.) :
PLAYER,The rise of magicks,"Roberts, Nora,",2019,11/15/19,Distribution Facility,$56.79 ,CHECKEDOUT,1/10/20,ROBE 1-DEVICE,158613562,300,c,3 3/8 x 2 1/8 in. +
PLAYER,The rise of magicks,"Roberts, Nora,",2019,11/15/19,Distribution Facility,$56.79 ,HOLDS-21C,1/28/20,ROBE 1-DEVICE,158613570,300,a,1 audio media player (approximately 14 hr.) :
PLAYER,The rise of magicks,"Roberts, Nora,",2019,11/15/19,Distribution Facility,$56.79 ,HOLDS-21C,1/28/20,ROBE 1-DEVICE,158613570,300,c,3 3/8 x 2 1/8 in. +
PLAYER,The rise of magicks,"Roberts, Nora,",2019,11/15/19,Distribution Facility,$56.79 ,CHECKEDOUT,2/3/20,ROBE 1-DEVICE,158613554,300,a,1 audio media player (approximately 14 hr.) :
PLAYER,The rise of magicks,"Roberts, Nora,",2019,11/15/19,Distribution Facility,$56.79 ,CHECKEDOUT,2/3/20,ROBE 1-DEVICE,158613554,300,c,3 3/8 x 2 1/8 in. +
PLAYER,Spy,"Steel, Danielle,",2019,11/15/19,Distribution Facility,$71.24 ,CHECKEDOUT,1/27/20,STEE 1-DEVICE,158613695,300,a,1 sound media player (8 hr.) :
PLAYER,Spy,"Steel, Danielle,",2019,11/15/19,Distribution Facility,$71.24 ,CHECKEDOUT,1/27/20,STEE 1-DEVICE,158613695,300,c,3 3/8 x 2 1/8 in.
PLAYER,Spy,"Steel, Danielle,",2019,11/15/19,Distribution Facility,$71.24 ,HOLDS-21C,2/2/20,STEE 1-DEVICE,158613687,300,a,1 sound media player (8 hr.) :
PLAYER,Spy,"Steel, Danielle,",2019,11/15/19,Distribution Facility,$71.24 ,HOLDS-21C,2/2/20,STEE 1-DEVICE,158613687,300,c,3 3/8 x 2 1/8 in.
PLAYER,The Testaments,"Atwood, Margaret,",2019,11/15/19,Distribution Facility,$63.89 ,CHECKEDOUT,1/28/20,ATWO 1-DEVICE,158613737,300,a,"1 audio media player (approximately 13 hr., 30 min.) :"
PLAYER,The Testaments,"Atwood, Margaret,",2019,11/15/19,Distribution Facility,$63.89 ,CHECKEDOUT,1/28/20,ATWO 1-DEVICE,158613737,300,c,3 3/8 x 2 1/8 in.
PLAYER,The Testaments,"Atwood, Margaret,",2019,11/15/19,Distribution Facility,$63.89 ,CHECKEDOUT,2/2/20,ATWO 1-DEVICE,158613745,300,a,"1 audio media player (approximately 13 hr., 30 min.) :"
PLAYER,The Testaments,"Atwood, Margaret,",2019,11/15/19,Distribution Facility,$63.89 ,CHECKEDOUT,2/2/20,ATWO 1-DEVICE,158613745,300,c,3 3/8 x 2 1/8 in.
PLAYER,The Testaments,"Atwood, Margaret,",2019,11/15/19,Penrose Library,$63.89 ,BKPLAYER,2/4/20,ATWO 1-DEVICE,158613729,300,a,"1 audio media player (approximately 13 hr., 30 min.) :"
PLAYER,The Testaments,"Atwood, Margaret,",2019,11/15/19,Penrose Library,$63.89 ,BKPLAYER,2/4/20,ATWO 1-DEVICE,158613729,300,c,3 3/8 x 2 1/8 in.
PLAYER,"When life gives you pears the healing power of family, faith, and funny people /","Gaffigan, Jeannie,",2019,11/15/19,Distribution Facility,$42.59 ,CHECKEDOUT,1/28/20,362.19699 GAFF 1-DEVICE,158613620,300,a,1 audio media player (approximately 8 hr.) :
PLAYER,"When life gives you pears the healing power of family, faith, and funny people /","Gaffigan, Jeannie,",2019,11/15/19,Distribution Facility,$42.59 ,CHECKEDOUT,1/28/20,362.19699 GAFF 1-DEVICE,158613620,300,c,3 3/8 x 2 1/8 in.
PLAYER,"When life gives you pears the healing power of family, faith, and funny people /","Gaffigan, Jeannie,",2019,11/15/19,Distribution Facility,$42.59 ,CHECKEDOUT,1/31/20,362.19699 GAFF 1-DEVICE,158613638,300,a,1 audio media player (approximately 8 hr.) :
PLAYER,"When life gives you pears the healing power of family, faith, and funny people /","Gaffigan, Jeannie,",2019,11/15/19,Distribution Facility,$42.59 ,CHECKEDOUT,1/31/20,362.19699 GAFF 1-DEVICE,158613638,300,c,3 3/8 x 2 1/8 in.
PLAYER,The witches are coming,"West, Lindy,",2019,11/15/19,Rockrimmon Library,$39.04 ,BKPLAYER,1/28/20,306 WEST 1-DEVICE,158613679,300,a,1 audio media player (approximately 6 hr.) :
PLAYER,The witches are coming,"West, Lindy,",2019,11/15/19,Rockrimmon Library,$39.04 ,BKPLAYER,1/28/20,306 WEST 1-DEVICE,158613679,300,c,3 3/8 x 2 1/8 in.
PLAYER,The witches are coming,"West, Lindy,",2019,11/15/19,Cheyenne Mountain Library,$39.04 ,REVIEW,1/29/20,306 WEST 1-DEVICE,158613661,300,a,1 audio media player (approximately 6 hr.) :
PLAYER,The witches are coming,"West, Lindy,",2019,11/15/19,Cheyenne Mountain Library,$39.04 ,REVIEW,1/29/20,306 WEST 1-DEVICE,158613661,300,c,3 3/8 x 2 1/8 in.
BOOK,Abandoned Western Colorado : ghost towns and mining camps of the rockies /,"Eberle, Jeff D.",2019,11/18/19,Distribution Facility,$14.03 ,HOLDS-PALM,1/29/20,978.84 EBER,213679053,300,a,96 pages :
BOOK,Abandoned Western Colorado : ghost towns and mining camps of the rockies /,"Eberle, Jeff D.",2019,11/18/19,Distribution Facility,$14.03 ,HOLDS-PALM,1/29/20,978.84 EBER,213679053,300,c,24 cm
BOOK,Abandoned Western Colorado : ghost towns and mining camps of the rockies /,"Eberle, Jeff D.",2019,11/18/19,Distribution Facility,$14.03 ,HOLDS-MONU,2/4/20,978.84 EBER,213679061,300,a,96 pages :
BOOK,Abandoned Western Colorado : ghost towns and mining camps of the rockies /,"Eberle, Jeff D.",2019,11/18/19,Distribution Facility,$14.03 ,HOLDS-MONU,2/4/20,978.84 EBER,213679061,300,c,24 cm
BOOK,Abandoned Western Colorado : ghost towns and mining camps of the rockies /,"Eberle, Jeff D.",2019,11/18/19,Distribution Facility,$14.03 ,HOLDS-21C,2/4/20,978.84 EBER,213679079,300,a,96 pages :
BOOK,Abandoned Western Colorado : ghost towns and mining camps of the rockies /,"Eberle, Jeff D.",2019,11/18/19,Distribution Facility,$14.03 ,HOLDS-21C,2/4/20,978.84 EBER,213679079,300,c,24 cm
BOOK,Beer hiking Colorado : the most refreshing way to discover colorful Colorado /,"Winn, Yitka,",2019,11/18/19,Distribution Facility,$12.84 ,CHECKEDOUT,1/25/20,796.510978 WINN,213337587,300,a,229 pages :
BOOK,Beer hiking Colorado : the most refreshing way to discover colorful Colorado /,"Winn, Yitka,",2019,11/18/19,Distribution Facility,$12.84 ,CHECKEDOUT,1/25/20,796.510978 WINN,213337587,300,c,24 cm
BOOK,Beer hiking Colorado : the most refreshing way to discover colorful Colorado /,"Winn, Yitka,",2019,11/18/19,Distribution Facility,$12.84 ,CHECKEDOUT,1/14/20,796.510978 WINN,213337561,300,a,229 pages :
BOOK,Beer hiking Colorado : the most refreshing way to discover colorful Colorado /,"Winn, Yitka,",2019,11/18/19,Distribution Facility,$12.84 ,CHECKEDOUT,1/14/20,796.510978 WINN,213337561,300,c,24 cm
BOOK,Beer hiking Colorado : the most refreshing way to discover colorful Colorado /,"Winn, Yitka,",2019,11/18/19,Distribution Facility,$12.84 ,CHECKEDOUT,1/21/20,796.510978 WINN,213337579,300,a,229 pages :
BOOK,Beer hiking Colorado : the most refreshing way to discover colorful Colorado /,"Winn, Yitka,",2019,11/18/19,Distribution Facility,$12.84 ,CHECKEDOUT,1/21/20,796.510978 WINN,213337579,300,c,24 cm
BOOK,Berserk.,"Miura, Kentar?,",2019,11/18/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/23/20,741.5952 BERSERK MIUR V.3,213339062,300,a,684 pages :
BOOK,Berserk.,"Miura, Kentar?,",2019,11/18/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/23/20,741.5952 BERSERK MIUR V.3,213339062,300,c,27 cm
BOOK,Berserk.,"Miura, Kentar?,",2019,11/18/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/28/20,741.5952 BERSERK MIUR V.3,213339047,300,a,684 pages :
BOOK,Berserk.,"Miura, Kentar?,",2019,11/18/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/28/20,741.5952 BERSERK MIUR V.3,213339047,300,c,27 cm
BOOK,Berserk.,"Miura, Kentar?,",2019,11/18/19,Penrose Library,$29.99 ,CHECKEDOUT,1/17/20,741.5952 BERSERK MIUR V.3,213339054,300,a,684 pages :
BOOK,Berserk.,"Miura, Kentar?,",2019,11/18/19,Penrose Library,$29.99 ,CHECKEDOUT,1/17/20,741.5952 BERSERK MIUR V.3,213339054,300,c,27 cm
BOOK,Cognitive behavioural therapy for dummies /,"Branch, Rhena,",2020,11/18/19,Distribution Facility,$14.62 ,CHECKEDOUT,2/4/20,616.89 BRAN 2020,213390362,300,a,"xiii, 414 pages :"
BOOK,Cognitive behavioural therapy for dummies /,"Branch, Rhena,",2020,11/18/19,Distribution Facility,$14.62 ,CHECKEDOUT,2/4/20,616.89 BRAN 2020,213390362,300,c,24 cm.
BOOK,Cognitive behavioural therapy for dummies /,"Branch, Rhena,",2020,11/18/19,Distribution Facility,$14.62 ,CHECKEDOUT,1/4/20,616.89 BRAN 2020,213390388,300,a,"xiii, 414 pages :"
BOOK,Cognitive behavioural therapy for dummies /,"Branch, Rhena,",2020,11/18/19,Distribution Facility,$14.62 ,CHECKEDOUT,1/4/20,616.89 BRAN 2020,213390388,300,c,24 cm.
BOOK,Cognitive behavioural therapy for dummies /,"Branch, Rhena,",2020,11/18/19,Distribution Facility,$14.62 ,CHECKEDOUT,1/29/20,616.89 BRAN 2020,213390370,300,a,"xiii, 414 pages :"
BOOK,Cognitive behavioural therapy for dummies /,"Branch, Rhena,",2020,11/18/19,Distribution Facility,$14.62 ,CHECKEDOUT,1/29/20,616.89 BRAN 2020,213390370,300,c,24 cm.
BOOK,Decluttering for dummies /,"Stoller, Jane,",2020,11/18/19,Distribution Facility,$12.86 ,CHECKEDOUT,12/27/19,648.8 STOL,212678817,300,a,"xii, 302 pages :"
BOOK,Decluttering for dummies /,"Stoller, Jane,",2020,11/18/19,Distribution Facility,$12.86 ,CHECKEDOUT,12/27/19,648.8 STOL,212678817,300,c,24 cm.
BOOK,Decluttering for dummies /,"Stoller, Jane,",2020,11/18/19,Distribution Facility,$12.86 ,CHECKEDOUT,1/24/20,648.8 STOL,212678825,300,a,"xii, 302 pages :"
BOOK,Decluttering for dummies /,"Stoller, Jane,",2020,11/18/19,Distribution Facility,$12.86 ,CHECKEDOUT,1/24/20,648.8 STOL,212678825,300,c,24 cm.
BOOK,Decluttering for dummies /,"Stoller, Jane,",2020,11/18/19,Distribution Facility,$12.86 ,INTRANSIT,2/3/20,648.8 STOL,212678833,300,a,"xii, 302 pages :"
BOOK,Decluttering for dummies /,"Stoller, Jane,",2020,11/18/19,Distribution Facility,$12.86 ,INTRANSIT,2/3/20,648.8 STOL,212678833,300,c,24 cm.
